"nonmucinous_low","nonmucinous_high","mucinous_low","mucinous_high","GCA_low","GCA_high","SRCC_low","SRCC_high"
-0.0180088641324457,-0.122959774447117,-0.00652307890343477,-0.00631578309668329,-0.017379163452285,0.0245795352514538,NA,0.0449953080185257
-0.0481276623632011,-0.0521529419806852,-0.0175937961580694,-0.0185448104888203,-0.0174421903662162,-0.00587846752741236,NA,0.0379428931282932
-0.0275815296227246,-0.100565687353085,-0.0230354057356198,0.000265033358659628,-0.00712348855246673,0.0122271932524715,NA,0.0561345893463595
-0.00507347738160016,-0.113152542188481,0.00468878578903723,-0.0849678098549932,-0.00293047527755753,0.0661128764703868,NA,0.00714345551362716
-0.0177177073938863,-0.105638069160039,0.0121405781201674,-0.0551181532100031,-0.0406773332555393,0.0186661206989684,NA,0.0429739674841627
-0.0649971101576884,-0.0952488452927851,-0.0464018045815181,-0.0624534470921658,-0.0105368715682699,-0.028580546546192,NA,0.0793865247466432
-0.0464404729215837,-0.0965731421487365,-0.0492470026057149,-0.0173649989022125,-0.00597951219282913,-0.00713682665247792,NA,-0.0297855473277729
-0.0568946980263453,-0.0239088902443262,-0.0357995459194927,0.0345046212339036,-0.0304508211580964,0.0130864210524057,NA,0.0622060779234552
0.0012498861082651,-0.0307915941671631,-0.0480443502393089,0.0385352352548723,-0.0192941380338079,0.0297237184903595,NA,0.045621485389694
-0.00979675450561679,-0.0666074197878997,0.0100642629045944,0.0161563874378348,-0.0221179359617912,0.0104814769062065,NA,0.0742138830677853
-0.00768188637703218,-0.0858557341768563,0.00704655301976999,-0.00891071975641755,0.00696494145696699,0.0146562002498353,NA,0.0867477257368316
-0.044189053252954,-0.0666147815954837,-0.00703686351185741,-0.0137357130114357,-0.0167367399509671,0.0458382337877968,NA,0.0635698137971423
-0.0755232449649548,-0.11142179902922,-0.00618727173729869,-0.0526174867339747,-0.0294136505614418,0.0529712961395417,NA,0.016766298497039
0.0215373498173421,-0.0845440210906855,0.00131200773739829,-0.0604113270581046,-0.00894793259748631,0.0407098437939392,NA,-0.0189063267188895
-0.0393269571694489,-0.0868181899075504,-0.0191511629128469,-0.0657250991328533,-0.0183899805911724,0.0173443453388548,NA,0.0248028254393011
0.0307703609993932,-0.111197739926179,-0.0291801483995737,-0.0351882669725952,-0.0111633244231136,0.053376955184838,NA,-0.00669893970037
-0.00258176373824587,-0.0843439807319604,-0.00148088157492841,-0.0118102803546694,0.000555033694487506,0.0180436486271084,NA,-0.00636245876967567
-0.0844901928861397,-0.125923050523712,-0.0587581278701928,-0.0271682434688483,-0.000804195148715853,-0.0136427056362123,NA,-0.0710368329732815
-0.0577945453128643,-0.122637576984617,-0.00397225019698745,0.0402123857735818,-0.0146176387366773,0.00417401767361164,NA,0.073160961106074
0.0397605758971465,-0.098631665661216,-0.0512761145511697,-0.0490053369342283,-0.0183198097999778,-0.0177962709211235,NA,0.119087527300015
-0.03795892006103,-0.0903359072820941,-0.0149085361667488,-0.076338051696128,-0.00559766551607349,0.0685686039214305,NA,0.071309444498628
-0.0263537353628388,-0.0976342793786011,0.0122900007616232,-0.0508202827389915,-0.041062597306833,0.0103153287532115,NA,0.0781601471386308
