"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
149,0.00785361917362679,-0.0384280493151152,-0.0638274058882291,0.0206264965152652,-0.0428567836378054,0.0193403360254759,0.0385823813292936
150,0.00787092078447205,-0.0539585503229634,0.0163738650006283,-0.0799184326771462,-0.0424555843650524,-0.00591472579465765,-0.0285846873126411
151,0.00438822510772265,-0.0302095086972814,-0.0251955514093197,-0.0457894637280733,-0.136726404236144,0.0440962310488317,0.0557015045841004
152,-0.0334669105004471,-0.0986116194699286,-0.0219068484704057,-0.0587785151603662,-0.0885365390560143,-0.0274006315558288,0.024092736178498
153,-0.00729639843215302,-0.0791328201991406,-0.0166713847957738,-0.00372003297188406,-0.0473057419096678,-0.0102497631319765,-0.00574224300544564
154,-0.014943392885028,-0.0502206140724459,-0.0399633791731785,-0.0223299130037516,-0.0549209367281667,0.000369231930252026,0.0144950675542884
155,-0.0205049189357873,-0.095882945822291,-0.027998651702963,-0.050850692912647,-0.0340912030468346,0.00686928767141859,0.00266456901066888
156,-0.00590210435660661,-0.0588747063216386,-0.054748941096554,-0.0750087007008378,-0.0602604012272563,-0.0120193514099105,-0.0103122962918121
157,-0.0255813803868113,-0.0224758469939421,0.00447577004436814,0.0161931953774765,-0.0519132439981173,-0.0145637645154674,-0.0145339140627013
158,-0.0054798269317164,-0.0484278796909658,-0.0242870614178312,-0.0433784349115377,-0.101008696870036,0.0460634383825126,0.0386693643313943
159,-0.00204120284342454,-0.0153031052938171,-0.0633422839821306,-0.0357664998849325,-0.127837371449621,0.002991835285867,0.0138347107668247
160,-0.0203861520558758,-0.0229433425109008,-0.0330106305946437,-0.082721252442793,-0.0710169602271426,0.00715694666264125,0.0274271708917506
161,0.00373939978061292,-0.0905869198791801,-0.019781839118885,-0.0317603102027377,-0.0389094035715316,0.00503318406652,0.0187338285925591
162,0.00274034611693491,-0.0787162967644891,-0.0464629602593986,-0.0511512801559545,-0.00135033892017378,0.0203085379140542,0.0421834055892931
163,-0.00906700458420599,-0.0398550023526289,-0.0564061538857134,-0.032794854358742,-0.0565114567744207,0.0220262940369574,0.0334185329594451
164,-0.0388846962250106,-0.0446042836117067,-0.0353901660642482,-0.0648379165978344,-0.0390100362078849,-0.00665444702109264,-0.010088494241597
165,0.00360680122903691,-0.0526655868010077,0.0018622747596784,-0.0142018538290051,-0.101200666603184,0.0105310085356273,0.0201649556236378
