"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
146,-0.018862205861779,-0.0476920164891302,-0.0181877129624593,0.0341205033910384,-0.0766768882484119,0.00454055117504427,-0.00358907343397925
147,-0.0191586788982933,-0.02068686711047,0.000995779132056757,0.0730708349937453,-0.0867650080284021,0.0100022363783073,0.0286506815544672
148,0.000548073585957626,-0.0197007520434306,-0.0512308620256621,-0.0807844425666672,0.0415353618724834,0.042398734020774,0.0111288806199532
149,-0.0168305614644778,0.00114404173214579,0.0351098245102182,-0.0196333449691448,-0.146674444342243,0.0364857555467284,-0.00503580117709622
150,-0.0140590341608157,-0.0390992737781495,0.00182601131751794,-0.0248142416139392,-0.0600474630159291,0.0602533606453861,0.0634380207470066
151,-0.00540051656484386,0.00703154920162664,-0.0356063788751585,-0.0291681974947981,-0.0658086359855766,-0.0303218635742158,0.00872431974942463
152,-0.00999879715567917,-0.0182435776502518,-0.0159056903097092,0.0121372964423804,-0.126453727509766,-0.00798921591186769,-0.00664273929328605
153,0.0192079685845886,-0.0374975359808424,0.0166628268063248,-0.0452974455357806,-0.0699277155277439,0.0550419803878349,0.0231911710914303
154,0.026669574010863,-0.0646253941511577,0.00278286231776478,-0.0137237846921601,0.01196241123688,0.0506086618918162,0.0355426152264879
155,-0.0160605224120279,-0.0423631477409609,-0.00893756909197113,-0.0120897320124595,-0.0657815899007955,-0.0252756736723846,-0.0286992462777139
156,-0.00883869220486443,-0.049631644985153,-0.0444205070412431,-0.0179517915091132,-0.0486603448702594,0.033118659071247,0.0350819080068113
157,0.0119443438582909,-0.0419829505467473,0.0130351748653752,-0.0903817981642594,-0.046005306568592,0.0395553165730188,0.0292280433520083
158,-0.00497773417230087,-0.0551522620585276,-0.0480369065849951,0.00577122831305668,-0.0623454845835655,-0.00287697729026473,-0.0092905305809307
159,0.0219847472126659,-0.0402585250598771,0.00144143389451781,0.00131596624866256,-0.0818696338556391,0.0278437870215871,0.0168069435076466
160,0.0221532851595437,-0.0120099343364708,-0.00008401788450077,-0.0428511913926725,-0.0371394401950342,0.0493179723452215,0.0519902573521693
161,-0.0374200126851044,-0.0396588209117886,-0.0509675412582169,-0.029545225606994,-0.0699445916647544,0.0287462154224354,0.0101818177911456
162,0.00868078705400605,-0.0222495304428824,-0.0936772734669228,-0.00121779266491678,-0.0997446287931406,0.0141417439801774,0.0118020215389435
163,-0.0147916642042242,-0.0529823817088149,-0.126082809453393,0.00978811568775914,-0.0103796383692687,0.0203238646884281,-0.00620706947346315
164,0.0388542423414974,-0.0533980597328934,-0.054430029984802,-0.0376868264937879,-0.0228554794349133,0.0908450403316348,0.0973701986480107
165,-0.0170948283685854,-0.0294564614536682,-0.0252268062534884,0.00148525105346656,-0.142003054997426,-0.0169287362086417,-0.0112051518921322
166,-0.0287117440723507,-0.0727511818165083,-0.00244045519604585,-0.0599310138494463,-0.00145522026072747,-0.0215964336298421,-0.00531835860474596
167,-0.00515568895084867,-0.028308973547317,-0.0432619078997267,-0.0944668833242778,-0.0151978438041944,-0.00361362908240281,0.00967581517337156
168,-0.00752127203286103,-0.0685669599794849,-0.0115033929458254,-0.00601718002035737,-0.0812371559908917,0.0201162021131211,0.0513408911501005
169,0.0506264569565222,0.00730790013289664,0.0210580871312694,-0.0290064431141711,-0.100879673970568,0.0592666118515148,0.0799051059426697
170,-0.0143024566684359,-0.0432489402412712,-0.0208193940449688,0.000581122833977515,-0.0852065136262309,-0.0120472218598248,-0.00424703884583616
171,-0.00861571809118894,-0.0356290247939252,0.0280108896521935,-0.061794738632613,-0.037886264222086,0.0349275505773603,0.0246161251880216
